url,image_url,brand,release_date,discontinued,overseas,summary,factory_finish,coverstock,coverstock_description,coverstock_type,core,core_summary,core_type,spec_12,spec_13,spec_14,spec_15,spec_16
https://www.bowwwl.com/bowling-ball-database/motiv/apex-jackal,,motiv,Jan-26,FALSE,FALSE,"The Apex Jackal isn’t just an upgrade, it’s an entirely new predator.  And when a predator evolves, everything else becomes prey.  This beast stands alone from the pack based on what’s on the inside; the brand-new Apex Predator core. We don’t roll out new tech just to say we did.  We do it because it creates an advantage bowlers can witness. Steve Wilbur from the Motiv R & D team said, “we’ve discussed adding a dual-density asymmetrical core to the line for years, but anytime we introduce new technology we want it to fit in the product line and offer something that wasn’t already available.  This core is nothing like what we had before; it’s dynamic, it’s unique, and powerful enough to carry the Jackal name.” Featuring patent-pending POWER BAND™ Core Technology, the dual-density Apex Predator™ core is built for maximum angle and maximum dominance.  POWER BAND Core Technology introduces a new outer band wrapped around proven core designs.  That single change shifts everything. Density placement controls energy transfer.  By strategically reinforcing the core with this high-impact density band, we’re able to boost torque, increase stored energy, and unleash a more violent, explosive motion down-lane. The result is unmistakable. With an RG of 2.52 — the highest of any Predator core to date — you get easier length through the front of the lane. And that means more stored energy for when it matters: down-lane.  A higher intermediate differential creates a sharper, more explosive skid-to-hook transition. Add the Predator core’s signature high differential flare, and you have a core engineered to create serious angle, even in heavier oil volumes. This isn’t variation, this is an expansion of the performance ceiling. Following the success of the Evoke Hysteria in 2025, the Propulsion MXV Pearl being added to the Jackal line was an inevitability.  This cover offers angularity, can deal with high concentrations of oil, and is the most versatile pearl on the market.  Add a color formulation that was tuned specifically to amplify backend reaction, and the result is the most angular Jackal ever produced. Period.  This is what happens when precision engineering meets performance obsession.  - For speed dominant bowlers it is sometimes difficult to find a pearl that is reliable and strong enough to always catch down lane and provide the necessary angle.  The Apex Jackal will be an outstanding first pearl out of the bag for speed dominant bowlers. - For balanced bowlers, the Apex Jackal will be a staple as a dynamic and angular asymmetrical ball that doesn’t need as much friction as other pearls in the line like the Nebula or even the Steel Forge.  The Apex Jackal will be the pearl that sees the lane before the very cleanest pearls are in play.  - Some rev dominant players will want to use the Apex Jackal early and on fresher patterns where an angular ball is still an option.  Some rev dominant players may be able to even use some surface on an Apex Jackal to have a more controlled look from the Propulsion MXV coverstock rather than risking using earlier rolling and smoother covers that might not carry the corners as well. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",5000 LSS,Propulsion MXV (Maximum Versatility) Pearl Coverstock,N/A,Pearl Reactive,Apex Predator Core,N/A,Asymmetric,"{'RG': 2.64, 'Diff': 0.033, 'MB Diff': 0.014}","{'RG': 2.64, 'Diff': 0.035, 'MB Diff': 0.017}","{'RG': 2.55, 'Diff': 0.052, 'MB Diff': 0.02}","{'RG': 2.52, 'Diff': 0.055, 'MB Diff': 0.02}","{'RG': 2.53, 'Diff': 0.048, 'MB Diff': 0.017}"
https://www.bowwwl.com/bowling-ball-database/storm/next-factor,/sites/default/files/styles/ball_grid/public/balls/storm-next-factor.png?itok=7kixR7Uw 1x,storm,Dec-25,FALSE,FALSE,"The Next Factor brings one of Storm’s most iconic ball lines into the modern era. First introduced in 2002, the X-Factor quickly became synonymous with explosive backend motion and the unmistakable skid-flip reaction that defined an entire generation of Storm performance. Now, more than twenty years later, our Innovation Team—led by CTO Hank Boomershine—has reimagined that legacy for today’s game. This new iteration blends Storm’s high-tech heritage with the advancements bowlers expect from our strongest modern releases. Clean through the front, dynamic at the breakpoint, and relentless through the pins, the Next Factor is built for when you’re ready to open up your angles and let your ball do the talking. It’s a revival with purpose—honoring the past while pushing performance into the future.  Dark Berry At the heart of the Next Factor is the RAD-TQ, a reengineered version of one of the most influential asymmetric cores in Storm history. Originally introduced as the RAD (Radical Accelerating Disk) in the X-Factor, this modern revival preserves the core’s defining traits—high RG, high differential, and a conservative PSA strength—while utilizing updated internal materials for enhanced efficiency and stability. The result is a core that clears the fronts with ease and stores an exceptional amount of energy for a devastating backend move. The RAD-TQ brings back the iconic motion that helped shape the Storm brand, now optimized for today’s higher-friction surfaces and modern bowler styles. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Power Edge,R3S Pearl Coverstock,R3S is the third generation of Storm’s flagship coverstock: Reactor cover material. This shell has a measurable porosity that is higher than its predecessor. This increased porosity reads the lane slightly sooner than Reactor or R2S and smooths out the overall reaction. Blending out lane transition is one of R3S’s best features.,Pearl Reactive,RAD-TQ Core,"At the heart of the Next Factor is the RAD-TQ, a reengineered version of one of the most influential asymmetric cores in Storm history. Originally introduced as the RAD (Radical Accelerating Disk) in the X-Factor, this modern revival preserves the core’s defining traits—high RG, high differential, and a conservative PSA strength—while utilizing updated internal materials for enhanced efficiency and stability. The result is a core that clears the fronts with ease and stores an exceptional amount of energy for a devastating backend move. The RAD-TQ brings back the iconic motion that helped shape the Storm brand, now optimized for today’s higher-friction surfaces and modern bowler styles.",Asymmetric,"{'RG': 2.59, 'Diff': 0.029, 'MB Diff': 0.008}","{'RG': 2.57, 'Diff': 0.032, 'MB Diff': 0.01}","{'RG': 2.59, 'Diff': 0.05, 'MB Diff': 0.019}","{'RG': 2.56, 'Diff': 0.051, 'MB Diff': 0.017}","{'RG': 2.54, 'Diff': 0.05, 'MB Diff': 0.015}"
https://www.bowwwl.com/bowling-ball-database/brunswick/crown-78u,/sites/default/files/styles/ball_grid/public/balls/brunswick-crown-78u.png?itok=LwbEofaZ 1x,brunswick,Dec-25,FALSE,FALSE,"Brunswick introduces the Crown 78U, giving bowlers a new urethane option approved for use in most USBC national competitions. In addition to these regulations, Brunswick recognizes the use of harder urethane balls on tougher tournament patterns and for high rev rates. They developed a new urethane ball with more flare potential and more dynamic numbers to meet the needs of those bowlers. The new Crown 78U features the Tiered Hexagon core shape from the Crown Victory, a higher RG and medium differential core, providing bowlers with an option not currently available on the market. The harder 78 durometer urethane cover has limitations that a more dynamic core helps alleviate, creating a new level of ball motion option for bowlers using urethane. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",500/1000 Siaair Micro Pad,Urethane Solid 78D Coverstock,N/A,Urethane Solid,Tiered Hexagon (Urethane) Core,N/A,Symmetric,"{'RG': 2.597, 'Diff': 0.04, 'MB Diff': None}","{'RG': 2.574, 'Diff': 0.04, 'MB Diff': None}","{'RG': 2.566, 'Diff': 0.046, 'MB Diff': None}","{'RG': 2.549, 'Diff': 0.046, 'MB Diff': None}","{'RG': 2.577, 'Diff': 0.039, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/brunswick/danger-zone,/sites/default/files/styles/ball_grid/public/balls/brunswick-danger-zone-black.png?itok=96iQ7TZn 1x,brunswick,Dec-25,FALSE,FALSE,"The Danger Zone is back and better than ever. Originally introduced in 1996, the Danger Zone became one of the most iconic and best-selling balls in Brunswick history. Thirty years later, we’re honoring that legacy with a modern update designed for today’s game. The new Danger Zone features the same proven core shape that made the original a legend, now paired with our advanced HK22 coverstock technology to deliver stronger performance and versatility for today’s lane conditions, and will be a house shot killer. This release not only celebrates the past, but also launches an all-new Danger Zone line, engineered to exceed expectations at a price point that screams value. The Danger Zone is once again sure to become a staple in the Brunswick line and a must-have for bowlers everywhere. The Danger Zone and Danger Zone Purple Ice are available in 10- to 16-pounds. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .","500/1000/2000 Siaair, Crown Factory Compound",HK22 - PowerKoil 26 Solid Coverstock,N/A,Solid Reactive,Danger Zone Core,N/A,Symmetric,"{'RG': 2.597, 'Diff': 0.04, 'MB Diff': None}","{'RG': 2.574, 'Diff': 0.04, 'MB Diff': None}","{'RG': 2.518, 'Diff': 0.048, 'MB Diff': None}","{'RG': 2.501, 'Diff': 0.048, 'MB Diff': None}","{'RG': 2.488, 'Diff': 0.048, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/brunswick/danger-zone-purple-ice,/sites/default/files/styles/ball_grid/public/balls/brunswick-danger-zone-purple-ice.png?itok=hx-Xh49b 1x,brunswick,Dec-25,FALSE,FALSE,"The Danger Zone Purple Ice brings added excitement to the new Danger Zone line, giving bowlers a pearl option to pair with the black solid Danger Zone. Featuring the same legendary core shape, the Purple Ice is wrapped in our advanced HK22 Pearl coverstock, making it noticeably cleaner through the front of the lane with a sharper, more angular motion at the breakpoint. This ball is the perfect complement to the solid version, providing a one-two punch of performance and versatility at an incredible value. Whether you’re building an arsenal or looking for a go-to ball with a booming backend motion, the Danger Zone Purple Ice will get you in the zone! The Danger Zone and Danger Zone Purple Ice are available in 10- to 16-pounds. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .","500 Siaair, Crown Factory Compound, Crown Factory Polish",HK22 - PowerKoil 26 Pearl Coverstock,N/A,Pearl Reactive,Danger Zone Core,N/A,Symmetric,"{'RG': 2.597, 'Diff': 0.04, 'MB Diff': None}","{'RG': 2.574, 'Diff': 0.04, 'MB Diff': None}","{'RG': 2.518, 'Diff': 0.048, 'MB Diff': None}","{'RG': 2.501, 'Diff': 0.048, 'MB Diff': None}","{'RG': 2.488, 'Diff': 0.048, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/columbia-300/street-rally,/sites/default/files/styles/ball_grid/public/balls/columbia-300-street-rally.png?itok=9ZxAIvte 1x,columbia-300,Dec-25,FALSE,FALSE,"Columbia 300 Street Rally provides more power in the shiny ball category. Built with a strong asymmetric core and enhanced with HK22C² Formula 1 Pearl, which has a higher concentration of our friction-adding additives, the Street Rally delivers a quick response at the breakpoint. This ball is designed for bowlers who want more from a shiny pearl, offering confidence on medium to heavy oil conditions with a motion that never misses the spot. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .","500/1000/1500 Siaair, Crown Factory Compound",HK22C2 - Formula 1 Pearl Coverstock,HK22C,Pearl Reactive,Shifter Core,N/A,Asymmetric,"{'RG': 2.593, 'Diff': 0.041, 'MB Diff': 0.014}","{'RG': 2.597, 'Diff': 0.041, 'MB Diff': 0.014}","{'RG': 2.494, 'Diff': 0.05, 'MB Diff': 0.015}","{'RG': 2.478, 'Diff': 0.05, 'MB Diff': 0.015}","{'RG': 2.48, 'Diff': 0.049, 'MB Diff': 0.015}"
https://www.bowwwl.com/bowling-ball-database/900-global/phantom-cruise,/sites/default/files/styles/ball_grid/public/balls/900-global-phantom-cruise.png?itok=OPwLIEgE 1x,900-global,Dec-25,FALSE,TRUE,"I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",3000 Abralon,Reserve Blend 93 Pearl Coverstock,RB 93,Pearl Reactive,Ellipticon A.I. Core,N/A,Asymmetric,"{'RG': 2.58, 'Diff': 0.031, 'MB Diff': 0.009}","{'RG': 2.56, 'Diff': 0.034, 'MB Diff': 0.011}","{'RG': 2.5, 'Diff': 0.056, 'MB Diff': 0.03}","{'RG': 2.48, 'Diff': 0.056, 'MB Diff': 0.03}","{'RG': 2.47, 'Diff': 0.056, 'MB Diff': 0.03}"
https://www.bowwwl.com/bowling-ball-database/storm/marvel-scale,/sites/default/files/styles/ball_grid/public/balls/storm-marvel-scale.png?itok=tslAJ1-B 1x,storm,Nov-25,FALSE,TRUE,"Translated from Japanese: The ""Marvel ™ Scale"" is released from the essential Marvel series for the athlete lineup. Speaking of Marvel, it has a history of more than 20 years, and while continuing to evolve with cover stock and A.I. technology, it is a hit product that boasts tremendous reliability in terms of performance. The product features excellent control performance, stable arc trajectory, and heavy-duty destructive power. The cover stock uses the super-running system ""R2S™ Deep"" and is finished with 4000th grit abralon to further improve track stability. This running system will be a valuable gem. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",4000 Abralon,R2S DEEP Solid Coverstock,"Introduced in the United States for the first time in 2023, R2S Deep stands for Delayed Energy for Enhanced Performance. This means the coverstock is cleaner through the front compared to the flagship R2S formula. This yields a more aggressive shape to the pocket with more overall angle through the pins. ",Solid Reactive,Centripetal A.I. Core,N/A,Symmetric,"{'RG': 2.64, 'Diff': 0.037, 'MB Diff': None}","{'RG': 2.58, 'Diff': 0.047, 'MB Diff': None}","{'RG': 2.5, 'Diff': 0.052, 'MB Diff': None}","{'RG': 2.47, 'Diff': 0.053, 'MB Diff': None}","{'RG': 2.47, 'Diff': 0.054, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/motiv/nebula,,motiv,Nov-25,FALSE,FALSE,"Something out of this world is coming from Motiv Bowling. The all-new NEBULA is built for one thing: maximum angle through the pins.  This isn’t a minor incremental improvement, this is a ball that’s not even in the same universe!   We’ve reached new heights in down-lane motion by combining two brand-new technologies: the Hadron Core and the Dark Matter Propulsion coverstock.  This Cosmic Black Pearl Nebula is cleaner in the front, sharper in the back, and more explosive through the pins. At the center of the Nebula is the brand-new Hadron Core—our first dual-density core in over 8 years.  This new symmetrical core was worth the wait, generating incredible energy retention for an explosive backend motion.  This new addition is intended to be the most versatile dual density core in the Motiv line while still providing the trademark dual density flip down lane.  And the high-density flip block at the bottom of the core fuels explosive reaction to new levels! Wrapped around the Nebula is new Dark Matter Propulsion Pearl - the sharpest, cleanest, and most angular coverstock MOTIV has EVER created. Every single adjustment to Propulsion tech was made with one outcome in mind: faster backend reaction.  Even the cosmic-black color choice and pearl additive were made solely to maximize angularity.  As a result, the Dark Matter Propulsion cover is cleaner and more reactive than any Propulsion technology prior.  This cover is pure rocket fuel.  - For bowlers with higher ball speed and/or lower rev rates, the Nebula will likely serve as an angular ball best used on friction.  Speed dominant bowlers require more friction than most, so rather than being a medium oil pearl, the Nebula will likely serve as a medium-dry to dry lane solution when the bowler needs angle.  - Bowlers with balanced speed/rev rate ratios will love the Nebula late in league night, late in tournament squads, on lighter oil patterns, and often high friction surfaces.  When friction is present and angle through the front of the lane is necessary, the Nebula will be an outstanding solution.  - Crankers will love the Nebula for many situations ranging from medium-heavy oil to medium-dry when they want to see back end motion.  Many rev dominant players like to create angle through the front of the lane and need something that responds quickly to friction.  The Nebula is designed for fast response to friction, which so many rev dominant players love to see. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",5500 LSP,Dark Matter Propulsion Pearl Coverstock,N/A,Pearl Reactive,Hadron Core,N/A,Symmetric,"{'RG': 2.65, 'Diff': 0.02, 'MB Diff': None}","{'RG': 2.65, 'Diff': 0.02, 'MB Diff': None}","{'RG': 2.51, 'Diff': 0.049, 'MB Diff': None}","{'RG': 2.5, 'Diff': 0.045, 'MB Diff': None}","{'RG': 2.5, 'Diff': 0.038, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/900-global/viking,/sites/default/files/styles/ball_grid/public/balls/900-global-viking.png?itok=ywwHV15e 1x,900-global,Nov-25,FALSE,FALSE,"The Viking is built for battle! Featuring the Strobe AI core, this is the most responsive hybrid asymmetric design in our line. The Viking will be the clear choice when lanes transition and you need more shape off the spot. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Power Edge,Reserve Blend 90 Hybrid Coverstock,N/A,Hybrid Reactive,Strobe A.I. Core,N/A,Asymmetric,"{'RG': 2.58, 'Diff': 0.031, 'MB Diff': 0.009}","{'RG': 2.56, 'Diff': 0.034, 'MB Diff': 0.011}","{'RG': 2.52, 'Diff': 0.051, 'MB Diff': 0.014}","{'RG': 2.51, 'Diff': 0.052, 'MB Diff': 0.016}","{'RG': 2.5, 'Diff': 0.05, 'MB Diff': 0.014}"
https://www.bowwwl.com/bowling-ball-database/hammer/zero-mercy-solid,/sites/default/files/styles/ball_grid/public/balls/hammer-zero-mercy-solid.png?itok=f6-OhlOm 1x,hammer,Nov-25,FALSE,FALSE,"We dare you to put more oil out. Hammer redefines hook with the new Zero Mercy Solid—the boldest Hammer ball ever. With four wildly contrasting colors that demand attention, it’s one of the most visually striking balls we’ve ever produced. But the real devastation begins once it hits the lane. Powered by the all-new Super Offset core, inspired by the legendary Offset and reengineered for even more dynamic power, the Zero Mercy Solid delivers relentless motion. It’s wrapped in HK22C², a cutting-edge coverstock that blends Cohesion with our new Chrome additive, creating what may be the most aggressive version of HK22 to date. If you’re looking for maximum traction and violent continuation, this is your statement piece. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",500/1500 Siaair Micro Pad,HK22C2 Solid Coverstock,HK22C,Solid Reactive,Super Offset Core,N/A,Asymmetric,"{'RG': 2.593, 'Diff': 0.041, 'MB Diff': 0.014}","{'RG': 2.597, 'Diff': 0.041, 'MB Diff': 0.017}","{'RG': 2.54, 'Diff': 0.053, 'MB Diff': 0.02}","{'RG': 2.524, 'Diff': 0.053, 'MB Diff': 0.02}","{'RG': 2.535, 'Diff': 0.045, 'MB Diff': 0.017}"
https://www.bowwwl.com/bowling-ball-database/hammer/zero-mercy-pearl,/sites/default/files/styles/ball_grid/public/balls/hammer-zero-mercy-pearl.png?itok=90eVM869 1x,hammer,Nov-25,FALSE,FALSE,"When the lanes call for length and a violent backend, the Zero Mercy Pearl answers with authority. Designed to complement the Solid perfectly, the Pearl utilizes the same aggressive Super Offset core, paired with a cleaner, faster-reacting version of the all-new HK22C² coverstock. The result is everything you’d expect from a high-performance shiny asymmetric ball—easy length, a sharp change of direction, and explosive continuation through the pins. Poured in classic Hammer colors and loaded with attitude, the Zero Mercy Pearl delivers no apologies and no forgiveness. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .","500/1000/1500 Siaair, Crown Factory Compound",HK22C2 Pearl Coverstock,HK22C,Pearl Reactive,Super Offset Core,N/A,Asymmetric,"{'RG': 2.593, 'Diff': 0.041, 'MB Diff': 0.014}","{'RG': 2.597, 'Diff': 0.041, 'MB Diff': 0.017}","{'RG': 2.54, 'Diff': 0.053, 'MB Diff': 0.02}","{'RG': 2.524, 'Diff': 0.053, 'MB Diff': 0.02}","{'RG': 2.535, 'Diff': 0.045, 'MB Diff': 0.017}"
https://www.bowwwl.com/bowling-ball-database/hammer/nu-20,/sites/default/files/styles/ball_grid/public/balls/hammer-nu-20.png?itok=WJhFrpJM 1x,hammer,Nov-25,FALSE,FALSE,"No flash. No frills. Just pure performance. The NU 2.0 is the latest evolution in Hammer’s Not Urethane line, designed for bowlers who love the control and shape of urethane but need more strength and versatility. Poured in a clean, matte grey that reflects its workhorse mentality, the NU 2.0 features NU Active, a new coverstock that’s slightly more aggressive than the original NU Blue. This formula provides slightly more hook where bowlers need it most, without sacrificing the smooth, predictable motion that made the NU line a favorite. For players battling high-friction league conditions or looking for a more forgiving alternative to traditional urethane at tournaments, the NU 2.0 delivers a motion you can trust and results you can count on. The core is the exact same as the urethane model; however, the numbers are different due to the density of the reactive shell versus the urethane; this raises the differential and creates more flare, producing a stronger and more angular backend motion. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",500/2000 Siaair Micro Pad,NU Active Coverstock,N/A,Not Urethane,LED (w/ reactive coverstock) Core,"The core is the exact same as the urethane model; however, the numbers are different due to the density of the reactive shell versus the urethane; this raises the differential and creates more flare, producing a stronger and more angular backend motion.",Symmetric,"{'RG': 2.592, 'Diff': 0.031, 'MB Diff': None}","{'RG': 2.598, 'Diff': 0.025, 'MB Diff': None}","{'RG': 2.605, 'Diff': 0.026, 'MB Diff': None}","{'RG': 2.586, 'Diff': 0.027, 'MB Diff': None}","{'RG': 2.541, 'Diff': 0.035, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/ebonite/entity-pearl,/sites/default/files/styles/ball_grid/public/balls/ebonite-entity-pearl.png?itok=LFE0fN87 1x,ebonite,Nov-25,FALSE,FALSE,"The original Entity quietly became a fan favorite—an absolute powerhouse for oil that kept coming when others quit. Now, the Entity Pearl builds on that performance with a cleaner look and stronger finish. Featuring a smoother pearl version of the Entity cover, the Entity Pearl creates more length and an easy motion through the mid-lane and backend compared to the solid. It fits perfectly between the Crusher Hybrid and original Entity, making it a go-to piece for transition and medium conditions, especially in league play. Don’t sleep on this one—the Entity Pearl delivers even more versatility where it counts. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .","500/1000/1500 Siaair, Crown Factory Compound",HK22C - Optimize Pearl Coverstock,N/A,Pearl Reactive,Entity Core,N/A,Asymmetric,"{'RG': 2.593, 'Diff': 0.041, 'MB Diff': 0.014}","{'RG': 2.597, 'Diff': 0.041, 'MB Diff': 0.014}","{'RG': 2.532, 'Diff': 0.052, 'MB Diff': 0.02}","{'RG': 2.515, 'Diff': 0.052, 'MB Diff': 0.02}","{'RG': 2.525, 'Diff': 0.047, 'MB Diff': 0.017}"
